Mutation,Supression,Addition,Nb de générations
4.052631578947368,2.3684210526315788,1.2105263157894737,301
4.052631578947368,2.3684210526315788,1.263157894736842,46
4.052631578947368,2.3684210526315788,1.3157894736842106,301
4.052631578947368,2.3684210526315788,1.368421052631579,252
4.052631578947368,2.3684210526315788,1.4210526315789473,97
4.052631578947368,2.3684210526315788,1.4736842105263157,39
4.052631578947368,2.3684210526315788,1.526315789473684,171
4.052631578947368,2.3684210526315788,1.5789473684210527,70
4.052631578947368,2.3684210526315788,1.631578947368421,44
4.052631578947368,2.3684210526315788,1.6842105263157894,141
4.052631578947368,2.3684210526315788,1.736842105263158,159
4.052631578947368,2.3684210526315788,1.7894736842105263,67
4.052631578947368,2.3684210526315788,1.8421052631578947,255
4.052631578947368,2.3684210526315788,1.894736842105263,63
4.052631578947368,2.3684210526315788,1.9473684210526314,301
4.052631578947368,2.3684210526315788,2.0,93
4.052631578947368,2.473684210526316,1.0,301
4.052631578947368,2.473684210526316,1.0526315789473684,111
4.052631578947368,2.473684210526316,1.1052631578947367,301
4.052631578947368,2.473684210526316,1.1578947368421053,301
4.052631578947368,2.473684210526316,1.2105263157894737,96
4.052631578947368,2.473684210526316,1.263157894736842,284
4.052631578947368,2.473684210526316,1.3157894736842106,85
4.052631578947368,2.473684210526316,1.368421052631579,301
4.052631578947368,2.473684210526316,1.4210526315789473,142
4.052631578947368,2.473684210526316,1.4736842105263157,130
4.052631578947368,2.473684210526316,1.526315789473684,141
4.052631578947368,2.473684210526316,1.5789473684210527,143
4.052631578947368,2.473684210526316,1.631578947368421,135
4.052631578947368,2.473684210526316,1.6842105263157894,301
4.052631578947368,2.473684210526316,1.736842105263158,175
4.052631578947368,2.473684210526316,1.7894736842105263,301
4.052631578947368,2.473684210526316,1.8421052631578947,301
4.052631578947368,2.473684210526316,1.894736842105263,37
4.052631578947368,2.473684210526316,1.9473684210526314,208
4.052631578947368,2.473684210526316,2.0,130
4.052631578947368,2.5789473684210527,1.0,190
4.052631578947368,2.5789473684210527,1.0526315789473684,155
4.052631578947368,2.5789473684210527,1.1052631578947367,179
4.052631578947368,2.5789473684210527,1.1578947368421053,83
4.052631578947368,2.5789473684210527,1.2105263157894737,183
4.052631578947368,2.5789473684210527,1.263157894736842,301
4.052631578947368,2.5789473684210527,1.3157894736842106,64
4.052631578947368,2.5789473684210527,1.368421052631579,168
4.052631578947368,2.5789473684210527,1.4210526315789473,41
4.052631578947368,2.5789473684210527,1.4736842105263157,188
4.052631578947368,2.5789473684210527,1.526315789473684,130
4.052631578947368,2.5789473684210527,1.5789473684210527,72
4.052631578947368,2.5789473684210527,1.631578947368421,129
4.052631578947368,2.5789473684210527,1.6842105263157894,215
4.052631578947368,2.5789473684210527,1.736842105263158,301
4.052631578947368,2.5789473684210527,1.7894736842105263,195
4.052631578947368,2.5789473684210527,1.8421052631578947,266
4.052631578947368,2.5789473684210527,1.894736842105263,257
4.052631578947368,2.5789473684210527,1.9473684210526314,99
4.052631578947368,2.5789473684210527,2.0,106
4.052631578947368,2.6842105263157894,1.0,76
4.052631578947368,2.6842105263157894,1.0526315789473684,80
4.052631578947368,2.6842105263157894,1.1052631578947367,195
4.052631578947368,2.6842105263157894,1.1578947368421053,137
4.052631578947368,2.6842105263157894,1.2105263157894737,160
4.052631578947368,2.6842105263157894,1.263157894736842,192
4.052631578947368,2.6842105263157894,1.3157894736842106,146
4.052631578947368,2.6842105263157894,1.368421052631579,301
4.052631578947368,2.6842105263157894,1.4210526315789473,197
4.052631578947368,2.6842105263157894,1.4736842105263157,118
4.052631578947368,2.6842105263157894,1.526315789473684,186
4.052631578947368,2.6842105263157894,1.5789473684210527,33
4.052631578947368,2.6842105263157894,1.631578947368421,267
4.052631578947368,2.6842105263157894,1.6842105263157894,275
4.052631578947368,2.6842105263157894,1.736842105263158,147
4.052631578947368,2.6842105263157894,1.7894736842105263,78
4.052631578947368,2.6842105263157894,1.8421052631578947,157
4.052631578947368,2.6842105263157894,1.894736842105263,78
4.052631578947368,2.6842105263157894,1.9473684210526314,132
4.052631578947368,2.6842105263157894,2.0,60
4.052631578947368,2.789473684210526,1.0,124
4.052631578947368,2.789473684210526,1.0526315789473684,98
4.052631578947368,2.789473684210526,1.1052631578947367,301
4.052631578947368,2.789473684210526,1.1578947368421053,136
4.052631578947368,2.789473684210526,1.2105263157894737,283
4.052631578947368,2.789473684210526,1.263157894736842,136
4.052631578947368,2.789473684210526,1.3157894736842106,301
4.052631578947368,2.789473684210526,1.368421052631579,189
4.052631578947368,2.789473684210526,1.4210526315789473,92
4.052631578947368,2.789473684210526,1.4736842105263157,210
4.052631578947368,2.789473684210526,1.526315789473684,72
4.052631578947368,2.789473684210526,1.5789473684210527,75
4.052631578947368,2.789473684210526,1.631578947368421,301
4.052631578947368,2.789473684210526,1.6842105263157894,240
4.052631578947368,2.789473684210526,1.736842105263158,301
4.052631578947368,2.789473684210526,1.7894736842105263,301
4.052631578947368,2.789473684210526,1.8421052631578947,271
4.052631578947368,2.789473684210526,1.894736842105263,301
4.052631578947368,2.789473684210526,1.9473684210526314,209
4.052631578947368,2.789473684210526,2.0,133
4.052631578947368,2.894736842105263,1.0,150
4.052631578947368,2.894736842105263,1.0526315789473684,90
4.052631578947368,2.894736842105263,1.1052631578947367,293
4.052631578947368,2.894736842105263,1.1578947368421053,142
4.052631578947368,2.894736842105263,1.2105263157894737,301
4.052631578947368,2.894736842105263,1.263157894736842,131
4.052631578947368,2.894736842105263,1.3157894736842106,117
4.052631578947368,2.894736842105263,1.368421052631579,261
4.052631578947368,2.894736842105263,1.4210526315789473,150
4.052631578947368,2.894736842105263,1.4736842105263157,181
4.052631578947368,2.894736842105263,1.526315789473684,200
4.052631578947368,2.894736842105263,1.5789473684210527,219
4.052631578947368,2.894736842105263,1.631578947368421,195
4.052631578947368,2.894736842105263,1.6842105263157894,279
4.052631578947368,2.894736842105263,1.736842105263158,71
4.052631578947368,2.894736842105263,1.7894736842105263,132
4.052631578947368,2.894736842105263,1.8421052631578947,160
4.052631578947368,2.894736842105263,1.894736842105263,77
4.052631578947368,2.894736842105263,1.9473684210526314,158
4.052631578947368,2.894736842105263,2.0,208
4.052631578947368,3.0,1.0,112
4.052631578947368,3.0,1.0526315789473684,165
4.052631578947368,3.0,1.1052631578947367,136
4.052631578947368,3.0,1.1578947368421053,301
4.052631578947368,3.0,1.2105263157894737,301
4.052631578947368,3.0,1.263157894736842,301
4.052631578947368,3.0,1.3157894736842106,175
4.052631578947368,3.0,1.368421052631579,290
4.052631578947368,3.0,1.4210526315789473,116
4.052631578947368,3.0,1.4736842105263157,191
4.052631578947368,3.0,1.526315789473684,301
4.052631578947368,3.0,1.5789473684210527,211
4.052631578947368,3.0,1.631578947368421,262
4.052631578947368,3.0,1.6842105263157894,274
4.052631578947368,3.0,1.736842105263158,183
4.052631578947368,3.0,1.7894736842105263,128
4.052631578947368,3.0,1.8421052631578947,289
4.052631578947368,3.0,1.894736842105263,157
4.052631578947368,3.0,1.9473684210526314,287
4.052631578947368,3.0,2.0,149
4.157894736842105,1.0,1.0,228
4.157894736842105,1.0,1.0526315789473684,155
4.157894736842105,1.0,1.1052631578947367,192
4.157894736842105,1.0,1.1578947368421053,301
4.157894736842105,1.0,1.2105263157894737,187
4.157894736842105,1.0,1.263157894736842,135
4.157894736842105,1.0,1.3157894736842106,124
4.157894736842105,1.0,1.368421052631579,60
4.157894736842105,1.0,1.4210526315789473,301
4.157894736842105,1.0,1.4736842105263157,194
4.157894736842105,1.0,1.526315789473684,301
4.157894736842105,1.0,1.5789473684210527,171
4.157894736842105,1.0,1.631578947368421,224
4.157894736842105,1.0,1.6842105263157894,301
4.157894736842105,1.0,1.736842105263158,147
4.157894736842105,1.0,1.7894736842105263,290
4.157894736842105,1.0,1.8421052631578947,155
4.157894736842105,1.0,1.894736842105263,156
4.157894736842105,1.0,1.9473684210526314,79
4.157894736842105,1.0,2.0,68
4.157894736842105,1.1052631578947367,1.0,102
4.157894736842105,1.1052631578947367,1.0526315789473684,153
4.157894736842105,1.1052631578947367,1.1052631578947367,192
4.157894736842105,1.1052631578947367,1.1578947368421053,47
4.157894736842105,1.1052631578947367,1.2105263157894737,143
4.157894736842105,1.1052631578947367,1.263157894736842,117
4.157894736842105,1.1052631578947367,1.3157894736842106,37
4.157894736842105,1.1052631578947367,1.368421052631579,182
4.157894736842105,1.1052631578947367,1.4210526315789473,115
4.157894736842105,1.1052631578947367,1.4736842105263157,74
4.157894736842105,1.1052631578947367,1.526315789473684,122
4.157894736842105,1.1052631578947367,1.5789473684210527,53
4.157894736842105,1.1052631578947367,1.631578947368421,301
4.157894736842105,1.1052631578947367,1.6842105263157894,69
4.157894736842105,1.1052631578947367,1.736842105263158,139
4.157894736842105,1.1052631578947367,1.7894736842105263,301
4.157894736842105,1.1052631578947367,1.8421052631578947,142
4.157894736842105,1.1052631578947367,1.894736842105263,76
4.157894736842105,1.1052631578947367,1.9473684210526314,301
4.157894736842105,1.1052631578947367,2.0,85
4.157894736842105,1.2105263157894737,1.0,301
4.157894736842105,1.2105263157894737,1.0526315789473684,119
4.157894736842105,1.2105263157894737,1.1052631578947367,238
4.157894736842105,1.2105263157894737,1.1578947368421053,155
4.157894736842105,1.2105263157894737,1.2105263157894737,90
4.157894736842105,1.2105263157894737,1.263157894736842,301
4.157894736842105,1.2105263157894737,1.3157894736842106,74
4.157894736842105,1.2105263157894737,1.368421052631579,155
4.157894736842105,1.2105263157894737,1.4210526315789473,70
4.157894736842105,1.2105263157894737,1.4736842105263157,301
4.157894736842105,1.2105263157894737,1.526315789473684,160
4.157894736842105,1.2105263157894737,1.5789473684210527,241
4.157894736842105,1.2105263157894737,1.631578947368421,90
4.157894736842105,1.2105263157894737,1.6842105263157894,179
4.157894736842105,1.2105263157894737,1.736842105263158,101
4.157894736842105,1.2105263157894737,1.7894736842105263,154
4.157894736842105,1.2105263157894737,1.8421052631578947,247
4.157894736842105,1.2105263157894737,1.894736842105263,301
4.157894736842105,1.2105263157894737,1.9473684210526314,301
4.157894736842105,1.2105263157894737,2.0,173
4.157894736842105,1.3157894736842106,1.0,122
4.157894736842105,1.3157894736842106,1.0526315789473684,214
4.157894736842105,1.3157894736842106,1.1052631578947367,301
4.157894736842105,1.3157894736842106,1.1578947368421053,120
4.157894736842105,1.3157894736842106,1.2105263157894737,194
4.157894736842105,1.3157894736842106,1.263157894736842,128
4.157894736842105,1.3157894736842106,1.3157894736842106,175
4.157894736842105,1.3157894736842106,1.368421052631579,81
4.157894736842105,1.3157894736842106,1.4210526315789473,187
4.157894736842105,1.3157894736842106,1.4736842105263157,126
4.157894736842105,1.3157894736842106,1.526315789473684,219
4.157894736842105,1.3157894736842106,1.5789473684210527,134
4.157894736842105,1.3157894736842106,1.631578947368421,174
4.157894736842105,1.3157894736842106,1.6842105263157894,301
4.157894736842105,1.3157894736842106,1.736842105263158,234
4.157894736842105,1.3157894736842106,1.7894736842105263,301
4.157894736842105,1.3157894736842106,1.8421052631578947,301
4.157894736842105,1.3157894736842106,1.894736842105263,93
4.157894736842105,1.3157894736842106,1.9473684210526314,72
4.157894736842105,1.3157894736842106,2.0,256
4.157894736842105,1.4210526315789473,1.0,301
4.157894736842105,1.4210526315789473,1.0526315789473684,109
4.157894736842105,1.4210526315789473,1.1052631578947367,216
4.157894736842105,1.4210526315789473,1.1578947368421053,43
4.157894736842105,1.4210526315789473,1.2105263157894737,53
4.157894736842105,1.4210526315789473,1.263157894736842,121
4.157894736842105,1.4210526315789473,1.3157894736842106,128
4.157894736842105,1.4210526315789473,1.368421052631579,159
4.157894736842105,1.4210526315789473,1.4210526315789473,63
4.157894736842105,1.4210526315789473,1.4736842105263157,301
4.157894736842105,1.4210526315789473,1.526315789473684,74
4.157894736842105,1.4210526315789473,1.5789473684210527,67
4.157894736842105,1.4210526315789473,1.631578947368421,156
4.157894736842105,1.4210526315789473,1.6842105263157894,151
4.157894736842105,1.4210526315789473,1.736842105263158,241
4.157894736842105,1.4210526315789473,1.7894736842105263,160
4.157894736842105,1.4210526315789473,1.8421052631578947,36
4.157894736842105,1.4210526315789473,1.894736842105263,70
4.157894736842105,1.4210526315789473,1.9473684210526314,83
4.157894736842105,1.4210526315789473,2.0,68
4.157894736842105,1.526315789473684,1.0,112
4.157894736842105,1.526315789473684,1.0526315789473684,286
4.157894736842105,1.526315789473684,1.1052631578947367,68
4.157894736842105,1.526315789473684,1.1578947368421053,183
4.157894736842105,1.526315789473684,1.2105263157894737,170
4.157894736842105,1.526315789473684,1.263157894736842,184
4.157894736842105,1.526315789473684,1.3157894736842106,127
4.157894736842105,1.526315789473684,1.368421052631579,301
4.157894736842105,1.526315789473684,1.4210526315789473,229
4.157894736842105,1.526315789473684,1.4736842105263157,168
4.157894736842105,1.526315789473684,1.526315789473684,156
4.157894736842105,1.526315789473684,1.5789473684210527,258
4.157894736842105,1.526315789473684,1.631578947368421,147
4.157894736842105,1.526315789473684,1.6842105263157894,301
4.157894736842105,1.526315789473684,1.736842105263158,221
4.157894736842105,1.526315789473684,1.7894736842105263,91
4.157894736842105,1.526315789473684,1.8421052631578947,85
4.157894736842105,1.526315789473684,1.894736842105263,168
4.157894736842105,1.526315789473684,1.9473684210526314,109
4.157894736842105,1.526315789473684,2.0,210
4.157894736842105,1.631578947368421,1.0,301
4.157894736842105,1.631578947368421,1.0526315789473684,116
4.157894736842105,1.631578947368421,1.1052631578947367,301
4.157894736842105,1.631578947368421,1.1578947368421053,144
4.157894736842105,1.631578947368421,1.2105263157894737,30
4.157894736842105,1.631578947368421,1.263157894736842,165
4.157894736842105,1.631578947368421,1.3157894736842106,240
4.157894736842105,1.631578947368421,1.368421052631579,77
4.157894736842105,1.631578947368421,1.4210526315789473,166
4.157894736842105,1.631578947368421,1.4736842105263157,70
4.157894736842105,1.631578947368421,1.526315789473684,301
4.157894736842105,1.631578947368421,1.5789473684210527,268
4.157894736842105,1.631578947368421,1.631578947368421,61
4.157894736842105,1.631578947368421,1.6842105263157894,226
4.157894736842105,1.631578947368421,1.736842105263158,301
4.157894736842105,1.631578947368421,1.7894736842105263,123
4.157894736842105,1.631578947368421,1.8421052631578947,244
4.157894736842105,1.631578947368421,1.894736842105263,70
4.157894736842105,1.631578947368421,1.9473684210526314,120
4.157894736842105,1.631578947368421,2.0,265
4.157894736842105,1.736842105263158,1.0,170
4.157894736842105,1.736842105263158,1.0526315789473684,146
4.157894736842105,1.736842105263158,1.1052631578947367,301
4.157894736842105,1.736842105263158,1.1578947368421053,301
4.157894736842105,1.736842105263158,1.2105263157894737,130
4.157894736842105,1.736842105263158,1.263157894736842,274
4.157894736842105,1.736842105263158,1.3157894736842106,53
4.157894736842105,1.736842105263158,1.368421052631579,301
4.157894736842105,1.736842105263158,1.4210526315789473,174
4.157894736842105,1.736842105263158,1.4736842105263157,195
4.157894736842105,1.736842105263158,1.526315789473684,151
4.157894736842105,1.736842105263158,1.5789473684210527,103
4.157894736842105,1.736842105263158,1.631578947368421,107
4.157894736842105,1.736842105263158,1.6842105263157894,187
4.157894736842105,1.736842105263158,1.736842105263158,251
4.157894736842105,1.736842105263158,1.7894736842105263,170
4.157894736842105,1.736842105263158,1.8421052631578947,222
4.157894736842105,1.736842105263158,1.894736842105263,97
4.157894736842105,1.736842105263158,1.9473684210526314,105
4.157894736842105,1.736842105263158,2.0,197
4.157894736842105,1.8421052631578947,1.0,242
4.157894736842105,1.8421052631578947,1.0526315789473684,301
4.157894736842105,1.8421052631578947,1.1052631578947367,301
4.157894736842105,1.8421052631578947,1.1578947368421053,301
4.157894736842105,1.8421052631578947,1.2105263157894737,212
4.157894736842105,1.8421052631578947,1.263157894736842,264
4.157894736842105,1.8421052631578947,1.3157894736842106,118
4.157894736842105,1.8421052631578947,1.368421052631579,172
4.157894736842105,1.8421052631578947,1.4210526315789473,110
4.157894736842105,1.8421052631578947,1.4736842105263157,255
4.157894736842105,1.8421052631578947,1.526315789473684,114
4.157894736842105,1.8421052631578947,1.5789473684210527,94
4.157894736842105,1.8421052631578947,1.631578947368421,301
4.157894736842105,1.8421052631578947,1.6842105263157894,301
4.157894736842105,1.8421052631578947,1.736842105263158,91
4.157894736842105,1.8421052631578947,1.7894736842105263,91
4.157894736842105,1.8421052631578947,1.8421052631578947,185
4.157894736842105,1.8421052631578947,1.894736842105263,95
4.157894736842105,1.8421052631578947,1.9473684210526314,58
4.157894736842105,1.8421052631578947,2.0,284
4.157894736842105,1.9473684210526314,1.0,232
4.157894736842105,1.9473684210526314,1.0526315789473684,80
4.157894736842105,1.9473684210526314,1.1052631578947367,301
4.157894736842105,1.9473684210526314,1.1578947368421053,276
4.157894736842105,1.9473684210526314,1.2105263157894737,301
4.157894736842105,1.9473684210526314,1.263157894736842,159
4.157894736842105,1.9473684210526314,1.3157894736842106,301
4.157894736842105,1.9473684210526314,1.368421052631579,68
4.157894736842105,1.9473684210526314,1.4210526315789473,301
4.157894736842105,1.9473684210526314,1.4736842105263157,164
4.157894736842105,1.9473684210526314,1.526315789473684,254
4.157894736842105,1.9473684210526314,1.5789473684210527,103
4.157894736842105,1.9473684210526314,1.631578947368421,179
4.157894736842105,1.9473684210526314,1.6842105263157894,301
4.157894736842105,1.9473684210526314,1.736842105263158,272
4.157894736842105,1.9473684210526314,1.7894736842105263,145
4.157894736842105,1.9473684210526314,1.8421052631578947,111
4.157894736842105,1.9473684210526314,1.894736842105263,95
4.157894736842105,1.9473684210526314,1.9473684210526314,111
4.157894736842105,1.9473684210526314,2.0,93
4.157894736842105,2.052631578947368,1.0,255
4.157894736842105,2.052631578947368,1.0526315789473684,145
4.157894736842105,2.052631578947368,1.1052631578947367,127
4.157894736842105,2.052631578947368,1.1578947368421053,165
4.157894736842105,2.052631578947368,1.2105263157894737,301
4.157894736842105,2.052631578947368,1.263157894736842,91
4.157894736842105,2.052631578947368,1.3157894736842106,74
4.157894736842105,2.052631578947368,1.368421052631579,224
4.157894736842105,2.052631578947368,1.4210526315789473,153
4.157894736842105,2.052631578947368,1.4736842105263157,301
4.157894736842105,2.052631578947368,1.526315789473684,86
4.157894736842105,2.052631578947368,1.5789473684210527,164
4.157894736842105,2.052631578947368,1.631578947368421,301
4.157894736842105,2.052631578947368,1.6842105263157894,206
4.157894736842105,2.052631578947368,1.736842105263158,106
4.157894736842105,2.052631578947368,1.7894736842105263,301
4.157894736842105,2.052631578947368,1.8421052631578947,67
4.157894736842105,2.052631578947368,1.894736842105263,156
4.157894736842105,2.052631578947368,1.9473684210526314,75
4.157894736842105,2.052631578947368,2.0,109
4.157894736842105,2.1578947368421053,1.0,70
4.157894736842105,2.1578947368421053,1.0526315789473684,95
4.157894736842105,2.1578947368421053,1.1052631578947367,301
4.157894736842105,2.1578947368421053,1.1578947368421053,247
4.157894736842105,2.1578947368421053,1.2105263157894737,204
4.157894736842105,2.1578947368421053,1.263157894736842,301
4.157894736842105,2.1578947368421053,1.3157894736842106,301
4.157894736842105,2.1578947368421053,1.368421052631579,80
4.157894736842105,2.1578947368421053,1.4210526315789473,234
4.157894736842105,2.1578947368421053,1.4736842105263157,104
4.157894736842105,2.1578947368421053,1.526315789473684,259
4.157894736842105,2.1578947368421053,1.5789473684210527,167
4.157894736842105,2.1578947368421053,1.631578947368421,156
4.157894736842105,2.1578947368421053,1.6842105263157894,156
4.157894736842105,2.1578947368421053,1.736842105263158,187
4.157894736842105,2.1578947368421053,1.7894736842105263,133
4.157894736842105,2.1578947368421053,1.8421052631578947,97
4.157894736842105,2.1578947368421053,1.894736842105263,301
4.157894736842105,2.1578947368421053,1.9473684210526314,205
4.157894736842105,2.1578947368421053,2.0,301
4.157894736842105,2.263157894736842,1.0,301
4.157894736842105,2.263157894736842,1.0526315789473684,113
4.157894736842105,2.263157894736842,1.1052631578947367,119
4.157894736842105,2.263157894736842,1.1578947368421053,121
4.157894736842105,2.263157894736842,1.2105263157894737,147
4.157894736842105,2.263157894736842,1.263157894736842,176
4.157894736842105,2.263157894736842,1.3157894736842106,133
4.157894736842105,2.263157894736842,1.368421052631579,62
4.157894736842105,2.263157894736842,1.4210526315789473,92
4.157894736842105,2.263157894736842,1.4736842105263157,101
4.157894736842105,2.263157894736842,1.526315789473684,105
4.157894736842105,2.263157894736842,1.5789473684210527,243
4.157894736842105,2.263157894736842,1.631578947368421,145
4.157894736842105,2.263157894736842,1.6842105263157894,157
4.157894736842105,2.263157894736842,1.736842105263158,301
4.157894736842105,2.263157894736842,1.7894736842105263,284
4.157894736842105,2.263157894736842,1.8421052631578947,195
4.157894736842105,2.263157894736842,1.894736842105263,301
4.157894736842105,2.263157894736842,1.9473684210526314,160
4.157894736842105,2.263157894736842,2.0,189
4.157894736842105,2.3684210526315788,1.0,101
4.157894736842105,2.3684210526315788,1.0526315789473684,208
4.157894736842105,2.3684210526315788,1.1052631578947367,165
4.157894736842105,2.3684210526315788,1.1578947368421053,301
4.157894736842105,2.3684210526315788,1.2105263157894737,277
4.157894736842105,2.3684210526315788,1.263157894736842,59
4.157894736842105,2.3684210526315788,1.3157894736842106,103
4.157894736842105,2.3684210526315788,1.368421052631579,301
4.157894736842105,2.3684210526315788,1.4210526315789473,268
4.157894736842105,2.3684210526315788,1.4736842105263157,301
4.157894736842105,2.3684210526315788,1.526315789473684,168
4.157894736842105,2.3684210526315788,1.5789473684210527,163
4.157894736842105,2.3684210526315788,1.631578947368421,301
4.157894736842105,2.3684210526315788,1.6842105263157894,135
4.157894736842105,2.3684210526315788,1.736842105263158,104
4.157894736842105,2.3684210526315788,1.7894736842105263,158
4.157894736842105,2.3684210526315788,1.8421052631578947,221
4.157894736842105,2.3684210526315788,1.894736842105263,59
4.157894736842105,2.3684210526315788,1.9473684210526314,157
4.157894736842105,2.3684210526315788,2.0,94
4.157894736842105,2.473684210526316,1.0,280
4.157894736842105,2.473684210526316,1.0526315789473684,61
4.157894736842105,2.473684210526316,1.1052631578947367,69
4.157894736842105,2.473684210526316,1.1578947368421053,226
4.157894736842105,2.473684210526316,1.2105263157894737,198
4.157894736842105,2.473684210526316,1.263157894736842,107
4.157894736842105,2.473684210526316,1.3157894736842106,204
4.157894736842105,2.473684210526316,1.368421052631579,292
4.157894736842105,2.473684210526316,1.4210526315789473,95
4.157894736842105,2.473684210526316,1.4736842105263157,221
4.157894736842105,2.473684210526316,1.526315789473684,119
4.157894736842105,2.473684210526316,1.5789473684210527,301
4.157894736842105,2.473684210526316,1.631578947368421,189
4.157894736842105,2.473684210526316,1.6842105263157894,198
4.157894736842105,2.473684210526316,1.736842105263158,257
4.157894736842105,2.473684210526316,1.7894736842105263,94
4.157894736842105,2.473684210526316,1.8421052631578947,136
4.157894736842105,2.473684210526316,1.894736842105263,301
4.157894736842105,2.473684210526316,1.9473684210526314,92
4.157894736842105,2.473684210526316,2.0,229
4.157894736842105,2.5789473684210527,1.0,148
4.157894736842105,2.5789473684210527,1.0526315789473684,174
4.157894736842105,2.5789473684210527,1.1052631578947367,154
4.157894736842105,2.5789473684210527,1.1578947368421053,248
4.157894736842105,2.5789473684210527,1.2105263157894737,216
4.157894736842105,2.5789473684210527,1.263157894736842,193
4.157894736842105,2.5789473684210527,1.3157894736842106,296
4.157894736842105,2.5789473684210527,1.368421052631579,245
4.157894736842105,2.5789473684210527,1.4210526315789473,49
4.157894736842105,2.5789473684210527,1.4736842105263157,137
4.157894736842105,2.5789473684210527,1.526315789473684,64
4.157894736842105,2.5789473684210527,1.5789473684210527,301
4.157894736842105,2.5789473684210527,1.631578947368421,172
4.157894736842105,2.5789473684210527,1.6842105263157894,301
4.157894736842105,2.5789473684210527,1.736842105263158,50
4.157894736842105,2.5789473684210527,1.7894736842105263,42
4.157894736842105,2.5789473684210527,1.8421052631578947,301
4.157894736842105,2.5789473684210527,1.894736842105263,196
4.157894736842105,2.5789473684210527,1.9473684210526314,107
4.157894736842105,2.5789473684210527,2.0,238
4.157894736842105,2.6842105263157894,1.0,196
4.157894736842105,2.6842105263157894,1.0526315789473684,139
4.157894736842105,2.6842105263157894,1.1052631578947367,136
4.157894736842105,2.6842105263157894,1.1578947368421053,169
4.157894736842105,2.6842105263157894,1.2105263157894737,301
4.157894736842105,2.6842105263157894,1.263157894736842,301
4.157894736842105,2.6842105263157894,1.3157894736842106,155
4.157894736842105,2.6842105263157894,1.368421052631579,216
4.157894736842105,2.6842105263157894,1.4210526315789473,101
4.157894736842105,2.6842105263157894,1.4736842105263157,60
4.157894736842105,2.6842105263157894,1.526315789473684,301
4.157894736842105,2.6842105263157894,1.5789473684210527,162
4.157894736842105,2.6842105263157894,1.631578947368421,301
4.157894736842105,2.6842105263157894,1.6842105263157894,301
4.157894736842105,2.6842105263157894,1.736842105263158,289
4.157894736842105,2.6842105263157894,1.7894736842105263,54
4.157894736842105,2.6842105263157894,1.8421052631578947,156
4.157894736842105,2.6842105263157894,1.894736842105263,220
4.157894736842105,2.6842105263157894,1.9473684210526314,102
4.157894736842105,2.6842105263157894,2.0,195
4.157894736842105,2.789473684210526,1.0,77
4.157894736842105,2.789473684210526,1.0526315789473684,122
4.157894736842105,2.789473684210526,1.1052631578947367,88
4.157894736842105,2.789473684210526,1.1578947368421053,145
4.157894736842105,2.789473684210526,1.2105263157894737,105
4.157894736842105,2.789473684210526,1.263157894736842,69
4.157894736842105,2.789473684210526,1.3157894736842106,154
4.157894736842105,2.789473684210526,1.368421052631579,47
4.157894736842105,2.789473684210526,1.4210526315789473,121
4.157894736842105,2.789473684210526,1.4736842105263157,301
4.157894736842105,2.789473684210526,1.526315789473684,301
4.157894736842105,2.789473684210526,1.5789473684210527,90
4.157894736842105,2.789473684210526,1.631578947368421,142
4.157894736842105,2.789473684210526,1.6842105263157894,178
4.157894736842105,2.789473684210526,1.736842105263158,220
4.157894736842105,2.789473684210526,1.7894736842105263,267
4.157894736842105,2.789473684210526,1.8421052631578947,301
4.157894736842105,2.789473684210526,1.894736842105263,53
4.157894736842105,2.789473684210526,1.9473684210526314,301
4.157894736842105,2.789473684210526,2.0,156
4.157894736842105,2.894736842105263,1.0,74
4.157894736842105,2.894736842105263,1.0526315789473684,275
4.157894736842105,2.894736842105263,1.1052631578947367,165
4.157894736842105,2.894736842105263,1.1578947368421053,301
4.157894736842105,2.894736842105263,1.2105263157894737,179
4.157894736842105,2.894736842105263,1.263157894736842,59
4.157894736842105,2.894736842105263,1.3157894736842106,106
4.157894736842105,2.894736842105263,1.368421052631579,114
4.157894736842105,2.894736842105263,1.4210526315789473,165
4.157894736842105,2.894736842105263,1.4736842105263157,174
4.157894736842105,2.894736842105263,1.526315789473684,301
4.157894736842105,2.894736842105263,1.5789473684210527,126
4.157894736842105,2.894736842105263,1.631578947368421,109
4.157894736842105,2.894736842105263,1.6842105263157894,136
4.157894736842105,2.894736842105263,1.736842105263158,78
4.157894736842105,2.894736842105263,1.7894736842105263,142
4.157894736842105,2.894736842105263,1.8421052631578947,144
4.157894736842105,2.894736842105263,1.894736842105263,76
4.157894736842105,2.894736842105263,1.9473684210526314,168
4.157894736842105,2.894736842105263,2.0,159
4.157894736842105,3.0,1.0,177
4.157894736842105,3.0,1.0526315789473684,236
4.157894736842105,3.0,1.1052631578947367,83
4.157894736842105,3.0,1.1578947368421053,187
4.157894736842105,3.0,1.2105263157894737,85
4.157894736842105,3.0,1.263157894736842,228
4.157894736842105,3.0,1.3157894736842106,134
4.157894736842105,3.0,1.368421052631579,87
4.157894736842105,3.0,1.4210526315789473,142
4.157894736842105,3.0,1.4736842105263157,79
4.157894736842105,3.0,1.526315789473684,136
4.157894736842105,3.0,1.5789473684210527,98
4.157894736842105,3.0,1.631578947368421,194
4.157894736842105,3.0,1.6842105263157894,161
4.157894736842105,3.0,1.736842105263158,132
4.157894736842105,3.0,1.7894736842105263,149
